source,explainability_type,feature,importance,notes
XGBoost regressor,xgboost_feature_importance,route_id_32-203,0.0041854106821119785,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_75-202,0.004180590156465769,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_981 - Waiwera / Hibiscus Coast Station,0.004111321642994881,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_RBS-402,0.00410340866073966,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_325-203,0.00407270947471261,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S064-203,0.00404044846072793,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_355-205,0.003976114559918642,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_321-202,0.003953972831368446,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_39,0.003921734169125557,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_24B-202,0.003908180166035891,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_362-203,0.0038733971305191517,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_22N-202,0.0037991877179592848,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_365,0.003778975224122405,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_309X,0.0036288928240537643,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_65-202,0.0036244550719857216,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_856,0.0036199844907969236,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_501-217,0.003587668761610985,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_74,0.003559254575520754,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_39-203,0.0035559607204049826,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_72X,0.0034989521373063326,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_TMK-202,0.003484198823571205,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_27T,0.0034840968437492847,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_38,0.003412870690226555,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_S064-203,0.003387035569176078,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_995,0.0033840518444776535,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_147-203,0.003383493283763528,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_126,0.003365291515365243,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_989-218,0.0033574088010936975,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_13-203,0.0032568552996963263,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_782-221,0.0032359024044126272,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_923-202,0.0032350406982004642,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_WEST - Brit 2 / Swanson 1 Via Newmarket 1,0.003224973799660802,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_861-203,0.0031955661252141,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_22N,0.003138591069728136,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_101 - Pt Chevalier / Auckland University Via Jervois Rd,0.0031238694209605455,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_33,0.0031134451273828745,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_94-203,0.003085192060098052,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_888 - Albany Heights Loop,0.003056270768865943,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_WEST-201,0.00302605121396482,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_18-202,0.003020170610398054,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_38-203,0.0029952770564705133,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_101-202,0.0029769265092909336,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_712-221,0.0029669725336134434,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S060-203,0.00290174619294703,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_70-205,0.002899355720728636,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_27T-202,0.0028664672281593084,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_72X-205,0.002860011998564005,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_12-207,0.002856394974514842,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_NX2,0.002812721999362111,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_502-217,0.0028077363967895508,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S403-203,0.0027863378636538982,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_114-203,0.0027425175067037344,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_67A-202,0.0027402096893638372,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S026D-218,0.0027254833839833736,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_RBE,0.0027241320349276066,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_295,0.0027093254029750824,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,service_type_Ferry,0.0026742294430732727,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_37-203,0.002674123737961054,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_352-205,0.002627820009365678,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_S061-203,0.002621451625600457,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_843-202,0.002598460065200925,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_172-203,0.002593185054138303,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_25B-202,0.002591360593214631,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_ONE-201,0.002565769711509347,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_RBE-402,0.002557517262175679,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_WEST,0.002548886463046074,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_309X-203,0.0025386216584593058,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_314-203,0.002535387873649597,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_111,0.002494343090802431,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_68,0.0024806696455925703,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_111-203,0.0024734013713896275,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_corridor_name_TMK - Glen Innes / Britomart Via St Heliers And Tamaki Dr,0.00247070100158453,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_125-202,0.0024626643862575293,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_id_814-202,0.0024545404594391584,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_94,0.002444119658321142,Model-native feature importance from the fitted XGBoost model.
XGBoost regressor,xgboost_feature_importance,route_display_name_888,0.00242270203307271,Model-native feature importance from the fitted XGBoost model.
